query_id,answer
IFv666u7u74Eei8c,099cfbbcba1ca5aa e28fd7e6b00ce9c9 43752b40241eec75 856025c18295426d c6371d2085787682 71b8bfefd170a4fe 9721921cb17e5110 4e214b7f259dda23 15bbe6ca066767a8 440c13d22ac2fbfc 063e4068b1ea67f2 5fc576364ea3feea cab2a0f210a52c09 4e6bb2cdf3302e08 4604f61074d07a47 fbccd882341600d6 86c648b7d4a0616f 8a2c3d72f4515e2a ae522b6ce68a1365 9940437fa2d500f2 60eae946a8dbe5b2 b3491f4f845a6df5 ac09a9001a4f743c 96ec398082944f81 76028502e89510a0 6c895e0edb453d77 50ff6b5fb6154f5f bf1f20343962cf7a ae50a18ff2e89856 2d11509d5540c364 271aa7044b146b4b fd9720553f8e98ff 5c749bdb8c329c81 d062297b4dd3523c dfab558788431dc3 402637a69a38ef70 06635c02140854ab 57b95d1202900a6b 0e7b0227a9934860 8516b3840bb2d2c2 ec09c2860af73950 5f361a77a5fdad59 a14b8b8bb2ae30fc 12f29f86f21a4b54 1013068871d545d1 af7257dc444a0a70 54b84f9ffc5d738a f5b02d998dd9e544 4756bee8068224de 4c34cbc3266d1952
NxovQfz9EftSaA0h,58e72fd5b8c363ab 5bd4ae6109358ce3 0500a92b99f3cff9 cae9ceab296a692a 6bac96e82c446a55 7870e91e0625f0dd 2627e3e0e7c1884b 5945c2f0712b9f18 dd2c8d50bdeb1690 5a2481b0268b9ef8 4de339c74a49eec7 09d4bfb09eb53671 dfdd217c28bb1118 e2f7a46a324ba723 8c1d982aae467819 4330a6314d332594 c3ab917c477108f8 1b85b5646194f67c a9e5a34422c9f1e6 bf2bfbe5b38ad4fb bf74e8a8632dde5b 22e064c84e56f54a a89cd84d5f5cb3a6 3023ac9667293a77 839f5a075d441753 9404643f06052644 033d917e0f002486 3eec3e1361723fe2 e420a7d363180c7e b4104657ea229010 8d5dcb9a8195eb42 60ae61c6b2e719d5 07da4ef3dcbe70f0 7057f4d588f7b7ab 25ce1c09dee416e8 2a2f849898f40642 8a6726a930177224 e016c7c03612773e 25e590a4c5c6063d 34a2a3c0aa21b236 c9b11300bde3a154 10128f60d8dcb54a 53ad68b77531a630 6f91967d6ec805e9 f446c46efc6a4239 e6611b0970f11126 130667eb47489d75 54181557f76fe8e8 c73b872a14948b72 eb8d1ece4105eb17
hpDTQJ0pcxIAqhm2,881b40e67f8719a6 d99329e73ade206d c3ac9b41bc561750 196c4eb4614cd1c8 5cf34552bc2dc33d 2ff6a5bffab80eda c0ba5314c32b4dff 88ee3a2297394fc9 9c43b7cb660e81b5 49c15597495ee8b1 32d0fc818f99dcd3 744e1c2bfe476269 29099305968fa45e 6867227a2c16ad23 b267c435b4419fc1 13fe44d2e9c10753 96c4e19e59f99b80 e33174895b09606a e07e8467680bc07a ac01082d9f104358 391dd8c26fb52b2d 7a639b8e88aeaaf7 06917684085466b6 5a41e5b19316ba5e 387d1e1827ade903 debf678eb1b1c68e a8cbcab44c4c1446 3c9a78ee12fbc8f7 cdab4e15339fecdf 23bbcc225b3675de c2362a2bd1715330 cc34ffd442a0b8b4 df7f22d8999d6ca7 ec53f6b3ead1f372 9dbe022e118afd55 fdbd139f306de1d9 adedb7ec0d743cc5 ac366a09cca5be78 10511568f959b631 05fa0eca6cb29d59 30cb171d116538ea f4e5299e04b661dd 86985c38486ada1c d74300e44faf5ee2 a62c961c7a0ebb61 8014552ed7e393f1 b0e62a73d50b3caa 911c2faeab9c1b47 ce167176e7973033 fac5c569b9d6eb20
Rt7wIpjiicV55NnO,81ecca895a8a4b00 d36f40173658709e 770fe12999ef5b3f 6011f49bd163c661 3a38f3f12fd0118f 1c5929956971b629 e3e7c7928bfca516 8c596ad4eb6f6190 d866fe4727903a59 f2e3547c837ced51 cbc5d40a256e7685 3c06d7d462b08ee1 48b3e1efede54b7e 8d7070ed4fbaa797 653002c3a8449531 650b0606b25a9b0a 4f591c1775ae80e5 89e3e4cebe848223 448bf9e44bcf606d 009c80de890f29c3 6664e1b743d2b5bd 521c5ed0ee830d63 9b80ea41ce368537 2386913c2a56fb0f 1d544c4992f7c360 97fcfef71865549d 8c714009f5e61617 5d30e219b00213ae 903e59daf773191d 2e388893182ff61d bf3e74edd0f6810c c4443ec8f33a7197 2a1bda94e57a8b7d 8a9f1f580e0a6981 d3ee46d9234275d0 02e93e53f76cd2ac a7b2a19c4f2f45d3 1e9b069f342b9f77 ebb5339b0e37da94 bb7660b30c1fedea 1a4a5ba618f3cc18 44d055aa287eb7f7 7ce247f2d3c0ddc8 28869c0981ad0699 34dfd0ed17f2ad1d fa4153ba5262500c d17f7b018dfce009 45d55f111076cda9 926b4c6129f7c48f 579d39635acbad8f
JhxGwxjRzWEmmKkZ,3d0b97b17e1e1cf8 c9757f3df70ede9f f87e42a38dc435a4 e47760b350a50fb1 d380584465bf5b55 8d9421cb102dbc5b 6d418fd4485a9182 d343be4b41d53831 4aa5a1758ca7a380 e4f3932a40ff69a6 3f4bf99bf54ac013 069a7c1965037a02 8594bdf71b601a9f ed1484727f09c7a8 297be9ceeaae85ab d784680c24c348a2 eb10c8ca26a8019c b304fd3e598af14c 75b435030ed8fe21 0948273ee6cde18d 0f547da7343c4729 7471891683be90a9 5a8585db835dbed8 856553d776943bd8 2884ad98f96fce78 52c836cc645b2d69 fd6879c941c21c0e ac7dfd75fd0c99ec a7be40dd83a08514 c84c0a343f2f99ab 13d8def01208261d eb4ba008cc3b5c4c 07d43aac9b4c55a6 831371df85af557f d6c121b8744f80d6 57be13e2215ed56c 748ed24093a445bd bc34d3b83438a670 bd3444c487837f0e 38b9e9f72c280469 df8e656ec45d0b86 3cd882dbd851d9f8 726630b8724dedc3 4e686ac09e90d640 68e4647d105b3307 7b40c9df4b6a976f 1ef7959b75404f25 0baf2afac2c528ff 6d59262a319db914 e428f733f33c6403
D06SAOKJZjyaT35B,9243614bfc22b210 d4402332712801ea 51f387a06623f113 eadce40549080193 c5ade3fd159e0619 8f5fdd777156dd7e eeca3979dd539ec8 b55f372f7009c8d6 3bcb3236acb9dd1a 145e73a9c2ecf0f7 108e38a35bae23b9 13f9f0476d3f3393 f2cc0b8033e79c77 9352c9df78dc440f 9cd685e6895a129a 1e985a2e4ec5fbe4 7600ba57a5d54312 7e9b0a998ce6103d ac9f4386da02273f 907c564cf0ed4cf4 3df095ad5e4f7a91 16ca68b8595d6193 f73c39b43e176e47 11528c266194b776 695318716ae3e974 d533de8e76f14ddf bb27eac4b4d87587 92b1ec8e92e73d53 f7d76342cc791037 51268487b79d3aca e57c980ca6dfb102 2f1c15c9f2c5ae25 f65a526b1ccaf438 2ae916e006e05494 8c03b8348cb87249 fed09e2817e70004 91678fd486fdd954 c9fd88e84670e272 32c639ed1c25e242 7844c30bd4c41919 98784fa1b6aa8ad3 cc04117eb4814f78 48b1b498a9e9a537 0ff8f5a165a5967d 0090bf192461745d becba327b5bc1a4f 09539ff33db8f719 c83164d77ccf0af4 71d9b22439e40827 ac42ebbc46ed2231
uh54nL5tVTkmuAtA,f41ea3b2c5d778f9 d9504a468e9ca7b0 4419e358214898cc 4db677c3c067b456 55f8591d52db0eeb 1e3be7573238c402 d592e893cd77c1f2 322d05e184f47659 1de97bcfc3642a65 2558aaae4d50c5ad 10447c54f29d14a6 e97c22e322c6e3bb 8ee9bb572f387386 450e7d55a5798b70 5e19752581bad037 d7b5a259a09ab436 ae8192155f45ed66 fced8aa8352ab74f ecb709da2ed3a08b 1607b2509d04e95e 4621b1c0b9369dad 2cd32a0d4309902d c77c8bbb76da3867 a64a8be009610991 7e425c6edd79066a ab10b3498405d2e5 5284178fc1b2f5a7 3479a22bfe64eaa3 ffa070fe1fc261b5 e484bfb889a04928 5fdf732b984675b1 1ffde6325f2927fc 3f8f3e66aa8f36bc 91676e6660720df2 777a1f918f7479bc ce69805f354287d9 63eb1a293ce89ae4 d3ff20fc3e287214 345967c49234cc8c b305bde7b4d90a57 dd0549b3a8793e2d 07b4fffd35083970 c3216f854ae94811 72ce3a0e3f7f6bb1 2b6174d77617ee82 79481c14d63268f1 978efb5bd0c51e0b cafce75e3bac1b49 73d0739936479c5c 0314a2814494a007
fAo73b0ugvLTAGTF,15089b5d0c532c60 1cd2232a36602554 7353b4d5a67bdd6b 74d104ceb77cf2c2 eb95fb0fa679ab1f 8bcde7b7694fa2e4 e1d9d6eb2ff6b4ed 490e462385b7c3bf 1bd048ac100004c3 0b11ef2102cc112f f9a22e18a12e1f40 c6afc91e293a18e0 e1536f19b0f302d9 f86afdd96f6e1f5e fddda466682a1b5c e0a2e0de9ed2ab7d e405c3badfe6c499 6f5d419e1987216a 631916609342f68e 4f2ee8226b269a67 2e648efb7fea1bc5 68e81887ea74bb1a 46738bee40f9621e fc1c0bd7df1a8465 bc97f12ffa5ddc4d ceb7a4c04f4a8a95 4b110bcfe09584c7 8d5f31333c2405dd 90f18e8f9bcfe77e 25402b55b3c76d69 903e2b036bfdfa61 9818a04cd2173851 05c96b35531f0a7d 60342ae0d861c18f b7d2146af7b016c8 81158d325f43a7e5 a9378b7a3ccfc5e4 9ef5e9b9adb0e334 a7153a0b3b5d7b0f 17f5299bf0bdf6ba e6ee5c35b9b40079 22406e79bd96ad24 77fceee7adb4263a f5332011734e7412 28662f7f28307384 28176343989ad87b b1bd127595eff4ca 0fdc298515f0c302 f0e3dc6ec293a99e 4d2177227faada05
26JtM9CEKoLDtV2U,6cd9334c0afc7b2f ebff34046caeab3d 289a90f8b9380765 ea4dfda1046e7493 25c7ff605db6d46d 6313ab3d7cbeb533 0b338b97b2250418 87e2120167c966a4 d85a58c9fe54f011 7a0b15ae8892947e 4281709b9a348e79 4eb5c80d2b176702 93d227f493c2898e 4b939d65b21daf53 3ac7de329540f515 2504f3510ebc5d07 1cfa94ded0f43910 20c432d4f66c4144 a62a75246f0ac70e 26620eab84ce9d18 94167855cb3fe9fc 6fa4879cef4a5adf 8acf23acc1080cde 417f62c028cdec60 97966415226d10d0 f8846c2cc3963cca c4b790883e890640 4e2b78f262426df5 1c8a683b6a4e8f66 e1a1dd6ee806bf0c 8c8c219b598fb152 7cd1a9c0d6487757 45949c60ee702ea5 be2f5be73137c78d 3b781361d56cf997 168d96b9024f4cb2 2c2b6b8c653b1c64 0b458ef3e813d7d8 fce14b3e6351c589 6d74d4bfa4b5a77f 68b1968114a13290 cca6837750e24f07 01d2bea0f68e40ee c0dd0c6bdfa1fe19 a7b8e9b15377c60b f57e48ae388b4a24 1b8c368c9257b82d b2a818fa4f5d148f c32d8e93398b539b 12f8a9209d6ce812
NYm9LK3i6jMrXbOb,3c572b18ac4ad70a 183f558630c6ba3a f2af5d15f2d0b205 28e7d2d7aa970246 fc4d2a9afe901e13 8fdc03f41c463f71 7a83ea467d0a5d7c 07c052867c82fa43 88f8967fdfe18d8c 6c85e964afa2273a 31faa6ed9c7984e1 0c53e5300475b215 059cadbc35473721 71d8612c92fe8b8d 7ceb4b043c46301a 8b3a87f27f4edaf4 878606219ae41bdb 345b34d485309beb e9848bf67e71461b 5243e60c324bd9a6 aeeabd9ade52fb73 109455ca529ed732 5191ce3e137a4e97 c5ca010836fa4748 13c034611a54ecb6 29c0185c19779172 750f18d4b98e9184 a7577eedff76d23f 7e3dd9cd69948008 4ba0b437b51e05b3 2ca7b92fcd656476 2847f384887ddb95 2e244df3d06e5c5a 866c33f62de5b8eb 355d5993bf4219db 77d0809e666bb898 0a88f1d5d292b241 e896323dde5d8ec9 7dc4f17b7794ddc8 ba95c53b16b164d2 26a6eb14c47ca658 676b3c17e832bbed 8a4f2da054267fc1 1cd01fca75b392e3 38d8f00b7bb53d59 8407cbd0bc51b407 a912a3e42d6edea9 b7420410218a8944 39dd057172c1721e 11cfdd358b1bb406
MIGdbiRr66XWb7ug,da640f583c59bf0f 7366f7979695fd50 07601c13d9829b9f 6be421c55431ad55 3b5c894eba6a352b 1d8cf0da8cc0786b a481d27c95593075 db2d47b3e364a7e4 26b4f97b392d07e2 c910e36d645ae808 b5265ded5d65e11c 0ed16bd7e72c562e b511acef5194d351 19aeeb52dee4ac7c 512db8fe3b20c8d3 b4bff002a642fd3f 32c0f55f54cd2f9e 978dc3fb7d40cd82 1a8e60116d8dd4de 779f275cc3e9f07e fc55c10e7555e3e8 c776514bfe373b35 081b4c428e7e536d 6502ec70a934a9c5 68cf6c58277a7331 674202e4cb3b3853 c9fb421768f41451 818f0de8a58ccf5a b3d286736136e862 9547323b6225cc56 be47e064ae0b51d5 e414560cb961efde 89e87f78b2a821af c2b91710e8451ed3 657826114d99a5ec 9bc3d714dcfe8cde 417cd4f1375b12c1 508740068c18a4ee e7f7a4c9338ac63f fb574e8ddd7f5e43 559ed0bd3f945f00 4eaa2355011e8ba3 830d04a0856c88f3 3dd1ab5201c1bfc4 bb2b14b18c8f51ec b83214f3b0ef8e4f 1bd2979a3a70c268 58557c79395f8226 01b6304cf4f25451 157a69c91783149c
le4lPwcChKFenDhf,bdb2834fcd96ed44 eaac68ac5d4fffdc cd5d06fbd52dd281 b5c2ec0d9ed7155d 30f8483b613a9bc4 657d8c66566d067a df1beab479d8c07a b7651973336c97b8 dd862409683dc322 96a5fbc2524432e8 9624c5b374332617 f555ebf8aa0a5702 216601770122e106 25ba9a8a4fd08497 1559bdb3ba2ad996 844cdff2f160b263 f369d6396a7b0653 0f4bdc5515f1799e 738ddbe3eefaae2c 9f16ad577fceed43 8936a2d6f5526a21 b09a0e4b5e6b8d2c 7b6e2884b9191b1b d4cbb2fdb96d56bd 10f9ce5851ff1f94 d892bf9d2c5a4c80 76d9140cd08a89dc e696660d18c4dc54 6fc140ba6a65e408 d5dadf5ed089d8de 77c4a08e2ae05746 26788042fd912f2b 526225f45400b17f 91bccc338cd8c9a2 17556b7e4967a419 676c2ccf33b8e2fb 9695cbfc8bbc4edd 70f1de66d5fb4124 5c6ef473ba118c35 ae1eab5ca2007290 bdf8033895dcf278 77492ebc548f6a63 8fce67c23eff6407 0310ec2a934cc132 3e18e684ca40928a e650804abb63255a a9a55a0a06bc2ec6 fb76c8a33cb568d3 c3b1e3bab181b147 d80b6b61bced2905
qQyJvoWZLqErG8r2,f97feae6b1d83979 d60999198531ea18 664286091442cb74 93340a80b75d0a69 fb4c9396eb83e7e9 7d018229a265af45 61c7ba0e65f735f3 ca1bad46f6b929b1 4451d1a6766187d1 5b314d5673dc1c38 787e2ac00fcdcc89 2d5afc39092324e3 f5359257ce5cb5fe 8309c1c178fbb4e6 4343edee9c20aa78 d33cfead22a5838e cfe0e165e7379f67 8877db7631907077 9d2746b3dea1a4c7 e2b5fa4ac91f7f64 34b1d0ded6b23167 4e5385c5adf4ebea 10afcf879f0559a6 3e34464a0da060b2 413cf2fb5f61063b ccc7c465c05fe92f ee7cc1e80e8ce2b9 5311d0bdc5e52543 922449c36efc735d 86c1505e2284c882 53256bb8b14c0363 dd92ab731fe20a2c 10b47ac85d4d7772 5beb3d8fd7c68233 6b4bb84a1a8763ff 1d3dfe5c3fb4bc3a e14ab9a8fcc9ba99 0f036e5d20260049 34b97b2b17314df3 b5b99fbe1add60b5 b9bd56e059ef3312 6006d97e08d0fe2b 412fe9ebec0b409f 6ee052ff2dddaaf8 fe1efbf0699565f6 60c1d03f27d7c75b 3714bd9002b165ea c90369c3ad4dff79 9cedb869cf15c74d c2748d0dc5fd6e1c
WlunyuwV2wNDDePP,b3575920c8797927 a77229b3662896e1 4d0742ae8b4dd068 caf2986bb50611be 9901a1854236cc0d fdc606cfcd3fd012 c155536d17ffdc90 50fc67e3227f0103 ab117d848c565123 043392050d029189 20c68798e1c67b02 11410df0946c7a95 c594b75e3ce4abf7 51a5ebfc0e937704 3c16b34cf4d865f1 2e1fc6c72829581d de5cdb17189979cf fd42e8d602355685 219f649d39954b0f 4289d3b20d97c1a0 a6899fe296cb9f24 b7ab8bc87e60f039 820755f67ce8df7a 86c89625d114286d f0d7e2384f116c3d ec52877aad22271c 86cfd701ca62108b c8cdc5b838bc3a82 cb46937b19a2d2ad 36b9c6352f66d1b9 592f8d28d238c766 9a09ffef58e7afe9 40429ccaf376ea17 e18008822ab5e082 3ee2d38903e0e448 d300fd33c10f47ef c1fcdf446fc69d2d 71a03266596c3223 15477cbf9a0956a8 9f647ca58f864870 91dc665e1b52cc33 409d80525d41c792 51f0099312851558 b1ce415d6267bc52 58993305f3eff4f0 e389c7b4e074c635 9f6146b4d1a7f479 02992ae1c312291a 30dc8116051d654d f9ff9d925f9232ae
XzGbrogZXMIKINme,33bd36ecb0afdc90 aa5e61e1dee58cf3 94b1d5f8d8cd82a9 d633b559cdef095a 93cb007208398562 a7b8e0024445cf5b 3f85d17e75e3872a 5ed0ff27de2d85a2 47164489036bf5a8 2c018ac8213f67e7 15f744068f834995 84ab4ad5205ed62c b43c75732d1f1cce 9819a7784d703dcf 659a045440d2e065 e90a18ec2e7a387c b3fdf4be804ba13b 7556173d6e81aa16 30c6db6e1b266c31 94a132b76e118037 1f4a968e7d416416 ee59dcafdde08523 dd68844ff676cd58 b6eb4caf51217bb8 a5005738cf92ff7a 83e524d39bbf367b 3ed91feb1aad3c71 98a144247893352e b9fb07000f10de08 4f93f86d98074802 361aa25f79f490b2 77975d89ef549634 14308d68d1d22769 137f192730997b8b 15d4930e787c2dc2 7b54a87659393c96 8c6d47dc9567323d 4792fa8e3f6954cc 6142466724620488 5bd0300e8126174b 4b36aa3545c2f417 9fd8f4c9df3bc261 27d7e3fc2b31ea60 8ef0bcff97975a04 3d6a288b098800dc d622f9c30cdb6ff9 5f7db167bf772382 8f8fe3aaf7609211 a578d63aa6954e8c 5102d753975c19c4
WIAbQ0m5KDDJnYkz,11fd87229ada09de 84e0802e56e51683 1de0e532e19787af 3a5345903cbf24ec df0fa2b688e4dcbf 6eab4eedfe284490 678dcf7c6b343c7d a75d5c73eb3502ac b69f4edc94927adb 116f135d667e56e1 131ee4e99f48d75d a5e11445234de2e3 2ae3fc592f50fa33 f061c69b2e60b7ce b76c6c44732d5b07 c27e5e77ce1bb934 87e76566e131c99b 6a12ee49bc267f5e c25c7c15799fb8b4 091203aefb732f09 86799146d075ba06 9149822fade31f8b c848a1ea2a097f11 96271d590b055092 696bb94436a9aec1 dc3e1a8f6ec6e4fe 21fe1ef69a1d95da 320b6d29799dabfc 04da4f0825d93c4d b48efeb00dfc062f 125fc17d61db8ba4 f1886a587db246b4 f51019f434e39e7a d46128cb4db87e05 ea169e3dd63259d9 85b22f258d818a0a 39117e10be6407a5 1a26e965ab5a7d80 381f5b0166220f6b c9d934eaa9b59616 6e5ee83ffffbcac5 b893d8f3364f3271 28bd92c4c64c80bc cf7b3cc5e87705ca ace5e3d86bcb0de1 993f267416cbfa8f eeda0d3a53abaada 279bd366411afeed dc7f3b8827ea7581 cf278ba6e6ce26ba
1kCRk2RxLj7bMKi7,68e81887ea74bb1a 87af5557bc0a107b 4b110bcfe09584c7 be12eac151b882ba b2a48318889bbe89 0543f84bd65d5557 a1f8f7f4cf213259 64ae2d700e542fb8 f4b751362055fea2 ce2eb9edddaf31f1 b87a9e6ad0ba6fd1 2fd15953cad39684 edc855aa99a0f04a f5332011734e7412 766667fe55fa5faf 0f2459ef6c5ad894 30ee425c2ad4cf96 fc1c0bd7df1a8465 1c58b2873621b5b3 670926e33a46b99c 5fc4c6655b5862f3 9dac81294952caa9 93a00fe397089cbf 28176343989ad87b 77fceee7adb4263a 202cbc40e88beca5 81158d325f43a7e5 93c1e40ba7d35385 ceb7a4c04f4a8a95 9711244c8a8b09ae 4748ed1904a7a6ce 5c65ae628f17ac25 ee40a300383e3c2d 987a168c78627104 b8897d165ea850ee c21f47a8080028f4 5b84bd5b0dfe53b6 50cf5ad6155ab481 14049aacbae2a27d 166bb1cd9d7725d2 919404c6112dfd14 562d3767e140e5bd 631916609342f68e 0e6540c26932c93f 25402b55b3c76d69 b32938237aa30d11 1bfefbdd839c4f32 76c84b57c3fc40c6 bc9a27c6bc17f625 cb26b49d9173ca90
6ecHmlReo6CGBgeU,25532683a12771e9 edd7fcaa0e2595f1 0de0e73e34f04cfa 7cd2ada75e08c292 d36b2e2cc9e5fc24 96ad8876074979d1 c3f448107940c533 eb28a59ad868e10a b2712df7031d2aec 06636e47c6791957 be74f9867d18e9e4 be87f275115f8fa2 e54256a94b2c91db bc676476b1cfff31 dba8edccf8a1bc68 9d5306908a6f6d7d 968c4cf0ce7cca10 978172a7fbd42ac7 dcedd40649dcd312 5a160b0a60c297cb d254286c6c736e2a c8050d809a518913 1945e99023d43477 fa34b80fb15f5c61 b4104333a70e73f5 0fcd073c3b38c3bf 193b424a577ef2d2 34a4ff01ecf06de4 9e028051f31976a5 9cd2638f115bc1f2 fe02e4c746d34dae 2415d65c10717968 c6551d222d9fe71b a4c2aa72b238a3cd f71135769a936284 c02ab19c9d824ff2 4a1db8817e438c7e 5228992bc6ea6a0b 976897cb43f90e0c 8e262acbb889ee8f e82945f8905fde3f ec70de3a8b32b24f 42f1a3257eea35c7 490e6e795c7b3496 aafc85a0b0bb1589 1e396cf7a8be3569 18269ba623ba421b fca9f9d854fe93fc 3c544268db168f49 978c0afbf6caf818
dfpfFPjdlzRExw4g,76a4b1d0da287a05 acba920306daa2c5 b11b9ed629377ee1 cc21810b95eddd02 335241b1d9233c35 36f6df7c2966f465 4a9600a351db5c0e c3223fcdb544df8d 5ae4798fb13b55e7 02033a517e40dfec 683466901e564d8b 41f96c8799874961 a89bd9cd3ed75927 418096ef1586cbaf be258a677ebe5849 58e89d1f5bb32247 6c87d7196ff22319 2eea477cf271ee47 b165a87a1aeb0673 20c68798e1c67b02 6e9b138be4ad11ae e739b7471342bbbc 9a30b39c53309ef6 e119d9c7b437ab2d 71a03266596c3223 2b20549f7b66788b 36b9c6352f66d1b9 23ad3eb0eda5e456 7205602b85150276 f1862c7c76772518 87a023ff2a1441d7 e36f6c3245e05ab6 94d3539e48956eb8 9a09ffef58e7afe9 043392050d029189 88178d715b9f21a2 52c1081dda59d5c8 662dfd795100c9b0 ac236d1b4bcbc157 6388acdfce4344df 50fc67e3227f0103 51f0099312851558 8b9fbc4c8d398ae9 4d0742ae8b4dd068 5aaa8971c7359f00 2606df8a47e52056 f9ff9d925f9232ae 82c216e69f7e1a48 8c3891fd18cf25c6 2aa8a1df9d5d1b69
TgqQIWsrg010q0cX,4dc26f74b4832c70 364ad99bb24467f6 9ec09bb03cea970a 39a91ba40c575f9f 8e5aa11d68f2b549 02a744e1be7f0a50 b65be8b17471eba8 bdce58b0a985a428 e5bc693ec94895f4 5897425ecdcfdbcc b239a82f07a499d7 f4e45f327141b8b7 7e2686263ac4ce0e 84139391ba960225 4b7beb5b11e2f1cb aab03c4e23473df5 7c7352362bdfb1f9 7990bc152af41e23 9e3cbf4766abc1f3 3d4d8fb3893e5993 ca057376d5b214dc ae1c33396e33f140 aa2aa5a703e47257 779e4a1d55f6ae8e b369ee37ad4a7d21 2c3c94888481f09d be5e213daf539c73 347409b6b7589f00 92bc52f8a4737d9b 237011c5875f0ecc 1e2c720a9b26a9d9 436f8e176b6e83dc 4baa2b396e004152 ddd833a53cb35bb2 05fb4aec66b4a336 83bf26dadf472be6 12de297630a8f54b 2308d2087df4561f e6a1a03334922ce9 77d11ce706e1c758 68b00229aa532de5 2c4b3034fbc236b6 e2d14c23a3584a94 be500817547eab3f df3cfb3098440b5f ba451e6d0f3f3e19 9f5ed4f8a6d45699 0514d1be9b8c33a9 b45270d628da9c44 f5cd90124ae75ed4
vVsNRyPU9Jus2tEX,1b5edc8e0fbc973c 4ef793b1600c748a 5a67c7bc4f07f71f fd95d08eb79854c3 cbf2309597236741 1e79d591599247a5 0f44c1c371c7a8fc a6993ac185d4b4fd 03a28afa4dbd46b8 3b86c0aca508788f 9389f61be21b90ed 68611c21ab5199ef 01900d86279f601b 45ba860ffe5998ea f935b09906da379f 270ba6fabc326b76 ed828b774e7f6ef8 429e55606733efab cfa72bf89679476a cd68c9fdc7db897f bb56a0d2076b3a2a c2c863d4425cc013 162cd20f9b2b9ede 156bdb39f15efcc9 8c18e102e23e302a be5b26fa18757fd6 118d7039ad862c30 1c940810671165fa 3de5ac438222660d eee735f17a3b2de8 f0b163e8bc222842 78e09fd4def1cfde 30b354e46186e3eb 3d872a5f747c62c4 9370af8628b100c4 2f85179eaceb5470 9f88ca48a58703bc 5df688599dcbce8c 720d162fd7b056f4 993580a95c7d83fd 11430797af12f0d7 b89a27084cd9472d 2a69bea82fc53002 5899d1c86e1a1fdb 945b85e4b64f6dce 3314ce467afff0bf b1191784c261145c 390cddc9dd838fb9 6cc9942585412e67 fd6a9bbf4fa4c234
ZKPACQJwmNP93Ry4,a2b30c0b44dcb9ed df84bf6e87087d3f e9e9290dd43acb0c 894d85eb63985df5 d7031511fda9966f ff9be17c3c1e5369 a6fdbe89a6c0bd7e 46bdef6c868957c1 934411d4ddde3ce0 aa44f3b74d55cbb5 045c4f0b7c5cc492 21bc9f3305ee6738 351d9bc10a28f745 e3a9c248e32df191 33f948e8a6faddc2 e2a7752d27d055be 887e8fb83ae7e6de 4234708264d27c70 4995098bd5b48c1c 96e1ef7930a834bb bd1498be393fe345 169eb13fa2b4030c ce08b886b41a700c 8caab39cf70988f4 5a99922e7ff4d0ab ed7f0558eb0f8235 5f0116d8eeda7333 891d4894a164c31c 19423d316a1f929c bd189b368ff44d47 cd5da0fbb41aec30 ac2c5f0953c2b936 60cf344ee883c674 c83da29a545d8c2c e553a09a0c249171 b601bc6bba7590a4 f3dd9bc6b5899c74 ee00b2ff7affb3c2 0b91ab8ea12ed409 e0c1bbf044de823b df8ee7b8993c9cc3 4f8d271ff6ce0e7e a24fa3fe75286cb4 6f0cb06df59c2b47 533e6dacb1bea6b4 a7b7efbb63f54961 a80755f338c6ddb5 09bdead44ef61e54 36404dc039b78aba 791d82b669268715
PGNUNY4znFjHkfPi,e69c0e48e6d6663a 8d540c4dc1d06bf6 e0c00651ceadf30a 88a74fc34beed23c b6f9df9d381b80e7 59456c3af165ff22 36ca8b412025a827 5d3472fde4cd8cbe 638df4ff333c78ba b6798d67a6eaa92e a5195bb283c44d6f 1f7e9c35e17db0ed cd36277ad4a475b2 a8f93d859a013507 64d2b40857699a73 90d6328d5c4dea0a 1158f307533ae128 65219b465b1975b6 1baa52f68da12906 24eeff582a45d4ec a03a7d678e5635e6 66f2cffe01ccce65 b5a2e4a4db6f323a 48bb0645420150b9 29a47b64a0de82c4 6ff991315ab63238 6a9b6c5dac7f8681 7cedf862500f864a c4f1c682fc0529a6 f25be646ccca9a79 fe02a66336b02385 21b817228382e28a 0cbbd32072f526d0 f573f16321b73bd1 ac2fdaadc918019b b84cc760284b8294 44eb704e9ca6661e b63d2c0370397069 00a580147b2712fe d47993d04b026aee e050e05b2eb971fc 703166358cabaa50 ae43fb3eb66c4bee 63825dfda03c69ee e8b75e53d19a2185 66b19e951e011da9 ef9dcaaa77d55d3c 3ed4186f00bde8d1 a5526b66afbaff6a 750cc98b34951333
